OBJECTID_1 *;UTMNameFul;Status;NAME_Obshtina;L_NAME_Obshtina;Name_bg_naseleno_myasto;Descr_bg_naseleno_myasto;Name_en_naseleno_myasto;Descr_en_naseleno_myasto
5989;FN9253;заети площадки;Столична;Stolichna;София;квартал;Sofia;quarter
5990;FN9293;заети площадки;Столична;Stolichna;София;квартал;Sofia;quarter
5991;GN1203;заети площадки;Елин Пелин;Elin Pelin;Нови хан;село;Novi han;village
5992;GN2223;заети площадки;Елин Пелин;Elin Pelin;Доганово;село;Doganovo;village
5993;FN8204;заети площадки;Столична;Stolichna;София;квартал;Sofia;quarter
5994;FN8234;заети площадки;Столична;Stolichna;София;квартал;Sofia;quarter
5995;FN8244;заети площадки;Столична;Stolichna;София;квартал;Sofia;quarter
5996;FN8254;заети площадки;Столична;Stolichna;София;квартал;Sofia;quarter
5997;FN9224;заети площадки;Столична;Stolichna;София;квартал;Sofia;quarter
5998;GN1284;заети площадки;Елин Пелин;Elin Pelin;Доганово;село;Doganovo;village
5999;FN9235;заети площадки;Столична;Stolichna;София;квартал;Sofia;quarter
6000;GN2205;заети площадки;Горна Малина;Gorna Malina;Априлово;село;Aprilovo;village
6001;GN2225;заети площадки;Елин Пелин;Elin Pelin;Доганово;село;Doganovo;village
6002;FN8296;заети площадки;Столична;Stolichna;София;квартал;Sofia;quarter
6003;GN1256;заети площадки;Елин Пелин;Elin Pelin;Лесново;село;Lesnovo;village
6004;GN1286;заети площадки;Горна Малина;Gorna Malina;Априлово;село;Aprilovo;village
6005;GN4216;заети площадки;Мирково;Mirkovo;Смолско;село;Smolsko;village
6006;FN9207;заети площадки;Столична;Stolichna;София;квартал;Sofia;quarter
6007;FN9227;заети площадки;Столична;Stolichna;София;квартал;Sofia;quarter
6008;FN9218;заети площадки;Столична;Stolichna;София;град;Sofia;town
6009;FN9238;заети площадки;Столична;Stolichna;София;квартал;Sofia;quarter
6010;FN9268;заети площадки;Столична;Stolichna;София;квартал;Sofia;quarter
6011;GN0239;заети площадки;Столична;Stolichna;Кривина;село;Krivina;village
6012;GN0289;заети площадки;Елин Пелин;Elin Pelin;Мусачево;село;Musachevo;village
6013;GN1279;заети площадки;Горна Малина;Gorna Malina;Долна Малина;село;Dolna Malina;village
6014;FN8350;заети площадки;Столична;Stolichna;София;квартал;Sofia;quarter
6015;GN2330;заети площадки;Горна Малина;Gorna Malina;Негушево;село;Negushevo;village
6016;GN1331;заети площадки;Елин Пелин;Elin Pelin;Столник;село;Stolnik;village
6017;FN9393;заети площадки;Столична;Stolichna;София;квартал;Sofia;quarter
6018;FN6354;заети площадки;Перник;Pernik;Радуй;село;Raduy;village
6019;FN8384;заети площадки;Столична;Stolichna;Нови Искър;град;Novi Iskar;town
6020;FN9374;заети площадки;Столична;Stolichna;София;квартал;Sofia;quarter
6021;GN3344;заети площадки;Горна Малина;Gorna Malina;Долно Камарци;село;Dolno Kamartsi;village
6022;FN8355;заети площадки;Столична;Stolichna;София;квартал;Sofia;quarter
6023;FN9345;заети площадки;Столична;Stolichna;София;квартал;Sofia;quarter
6024;FN7386;заети площадки;Божурище;Bozhurishte;Пролеша;село;Prolesha;village
6025;FN7357;заети площадки;Божурище;Bozhurishte;Пожарево;село;Pozharevo;village
6026;FN7387;заети площадки;Божурище;Bozhurishte;Пролеша;село;Prolesha;village
6027;FN8317;заети площадки;Божурище;Bozhurishte;Гурмазово;село;Gurmazovo;village
6028;GN0387;заети площадки;Столична;Stolichna;София;квартал;Sofia;quarter
6029;FN6328;заети площадки;Сливница;Slivnitza;Гургулят;село;Gurgulyat;village
6030;FN6368;заети площадки;Божурище;Bozhurishte;Златуша;село;Zlatusha;village
6031;FN7398;заети площадки;Божурище;Bozhurishte;Пролеша;село;Prolesha;village
6032;FN7329;заети площадки;Божурище;Bozhurishte;Хераково;село;Herakovo;village
6033;FN7359;заети площадки;Божурище;Bozhurishte;Пролеша;село;Prolesha;village
6034;FN8329;заети площадки;Столична;Stolichna;Мрамор;село;Mramor;village
6035;FN8491;заети площадки;Столична;Stolichna;Нови Искър;град;Novi Iskar;town
6036;FN8452;заети площадки;Столична;Stolichna;Житен;село;Zhiten;village
6037;FN9452;заети площадки;Столична;Stolichna;Нови Искър;град;Novi Iskar;town
6038;FN7473;заети площадки;Костинброд;Kostinbrod;Костинброд;град;Kostinbrod;town
6039;FN6464;заети площадки;Сливница;Slivnitza;Гълъбовци;село;Galabovtsi;village
6040;FN6484;заети площадки;Божурище;Bozhurishte;Храбърско;село;Hrabarsko;village
6041;FN8484;заети площадки;Столична;Stolichna;Мировяне;село;Mirovyane;village
6042;GN1474;заети площадки;Столична;Stolichna;Желява;село;Zhelyava;village
6043;GN1485;заети площадки;Столична;Stolichna;Желява;село;Zhelyava;village
6044;FN9426;заети площадки;Столична;Stolichna;Нови Искър;град;Novi Iskar;town
6045;FN7447;заети площадки;Костинброд;Kostinbrod;Богьовци;село;Bogyovtsi;village
6046;FN9427;заети площадки;Столична;Stolichna;Нови Искър;град;Novi Iskar;town
6047;FN4408;заети площадки;Трън;Tran;Врабча;село;Vrabcha;village
6048;FN6468;заети площадки;Сливница;Slivnitza;Сливница;град;Slivnitsa;town
6049;FN7439;заети площадки;Костинброд;Kostinbrod;Безден;село;Bezden;village
6050;FN7580;заети площадки;Костинброд;Kostinbrod;Градец;село;Gradets;village
6051;FN9572;заети площадки;Своге;Svoge;Батулия;село;Batulia;village
6052;GN3582;заети площадки;Правец;Pravetz;Правец;град;Pravets;town
6053;GN3592;заети площадки;Правец;Pravetz;Правец;град;Pravets;town
6054;GN2565;заети площадки;Ботевград;Botevgrad;Ботевград;град;Botevgrad;town
6055;FN6536;заети площадки;Драгоман;Dragoman;Големо Малово;село;Golemo Malovo;village
6056;GN3506;заети площадки;Ботевград;Botevgrad;Трудовец;село;Trudovets;village
6057;FN8688;заети площадки;Своге;Svoge;Зимевица;село;Zimevitsa;village
6058;GN0791;заети площадки;Мездра;Mezdra;Зверино;село;Zverino;village
6059;GN1735;заети площадки;Мездра;Mezdra;Лютиброд;село;Lyutibrod;village
6060;GN1755;заети площадки;Мездра;Mezdra;Ребърково;село;Rebarkovo;village
6061;GN2821;заети площадки;Мездра;Mezdra;Мездра;град;Mezdra;town
6062;GN0815;заети площадки;Враца;Vratza;Враца;град;Vratsa;town
6063;GN1835;заети площадки;Враца;Vratza;Враца;град;Vratsa;town
6064;GN2805;заети площадки;Мездра;Mezdra;Върбешница;село;Varbeshnitsa;village
6065;GN1836;заети площадки;Враца;Vratza;Враца;град;Vratsa;town
6066;GN0869;заети площадки;Враца;Vratza;Враца;град;Vratsa;town
6067;FN7940;заети площадки;Берковица;Berkovitza;Мездрея;село;Mezdreya;village
6068;FN8960;заети площадки;Вършец;Varshetz;Черкаски;село;Cherkaski;village
6069;GN0970;заети площадки;Враца;Vratza;Враца;град;Vratsa;town
6070;GN0921;заети площадки;Враца;Vratza;Враца;град;Vratsa;town
6071;GN0942;заети площадки;Враца;Vratza;Враца;град;Vratsa;town
6072;GN0958;заети площадки;Враца;Vratza;Лиляче;село;Lilyache;village
6073;GP0096;заети площадки;Криводол;Krivodol;Осен;село;Osen;village
6074;FP7088;заети площадки;Монтана;Montana;Монтана;град;Montana;town
6075;FP9130;заети площадки;Монтана;Montana;Липен;село;Lipen;village
6076;FP8165;заети площадки;Монтана;Montana;Долно Белотинци;село;Dolno Belotintsi;village
6077;GP4107;заети площадки;Бяла Слатина;Byala Slatina;Бяла Слатина;град;Byala Slatina;town
6078;GP3189;заети площадки;Бяла Слатина;Byala Slatina;Бяла Слатина;град;Byala Slatina;town
6079;FP9281;заети площадки;Бойчиновци;Boychinovtzi;Бели брег;село;Beli breg;village
6080;FP3361;заети площадки;Белоградчик;Belogradchik;Белоградчик;град;Belogradchik;town
6081;FP3343;заети площадки;Белоградчик;Belogradchik;Белоградчик;град;Belogradchik;town
6082;GP0383;заети площадки;Вълчедръм;Valchedram;Бъзовец;село;Bazovets;village
6083;GP2454;заети площадки;Козлодуй;Kozloduy;Хърлец;село;Harlets;village
6084;GP1488;заети площадки;Козлодуй;Kozloduy;Козлодуй;град;Kozloduy;town
6085;GP2428;заети площадки;Козлодуй;Kozloduy;Козлодуй;град;Kozloduy;town
