OBJECTID;UTMNameFul;Status;NAME_Obshtina;L_NAME_Obshtina;Name_bg_naseleno_myasto;Descr_bg_naseleno_myasto;Name_en_naseleno_myasto;Descr_en_naseleno_myasto;REG_NAME;REG_LNAME;EKATTE;POINT_X;POINT_Y;key_VIL_MUN
4976;NJ7101;незаети площадки;Добрич-селска;Dobrich-selska;Стожер;село;Stozher;village;Добрич;Dobrich;69300;27.823503;43.434161;СТОЖЕРДОБРИЧ-СЕЛСКА
4977;NJ7181;незаети площадки;Добрич-селска;Dobrich-selska;Одърци;село;Odartsi;village;Добрич;Dobrich;53450;27.96305;43.440254;ОДЪРЦИДОБРИЧ-СЕЛСКА
4978;NJ7191;незаети площадки;Добрич-селска;Dobrich-selska;Одърци;село;Odartsi;village;Добрич;Dobrich;53450;27.96305;43.440254;ОДЪРЦИДОБРИЧ-СЕЛСКА
4979;KJ6142;незаети площадки;Кнежа;Knezha;Бреница;село;Brenitsa;village;Плевен;Pleven;6375;24.132036;43.431537;БРЕНИЦАКНЕЖА
4980;KJ7162;незаети площадки;Кнежа;Knezha;Бреница;село;Brenitsa;village;Плевен;Pleven;6375;24.132036;43.431537;БРЕНИЦАКНЕЖА
4981;KJ9152;незаети площадки;Плевен;Pleven;Ясен;село;Yasen;village;Плевен;Pleven;87597;24.522812;43.430696;ЯСЕНПЛЕВЕН
4982;LJ2162;незаети площадки;Плевен;Pleven;Славяново;град;Slavyanovo;town;Плевен;Pleven;67088;24.872198;43.465194;СЛАВЯНОВОПЛЕВЕН
4983;LJ4122;незаети площадки;Левски;Levski;Българене;село;Balgarene;village;Плевен;Pleven;7274;25.075828;43.439964;БЪЛГАРЕНЕЛЕВСКИ
4984;LJ5132;незаети площадки;Свищов;Svishtov;Деляновци;село;Delyanovtsi;village;ВеликоТърново;VelikoTarnovo;20630;25.139954;43.439389;ДЕЛЯНОВЦИСВИЩОВ
4985;LJ6142;незаети площадки;Свищов;Svishtov;Овча могила;село;Ovcha mogila;village;ВеликоТърново;VelikoTarnovo;53196;25.256809;43.435236;ОВЧАМОГИЛАСВИЩОВ
4986;LJ7152;незаети площадки;Полски Тръмбеш;Polski Trambesh;Вързулица;село;Varzulitsa;village;ВеликоТърново;VelikoTarnovo;12869;25.459839;43.430353;ВЪРЗУЛИЦАПОЛСКИТРЪМБЕШ
4987;LJ8182;незаети площадки;Бяла;Byala;Бяла;град;Byala;town;Варна;Varna;7598;27.885094;42.876073;БЯЛАБЯЛА
4988;LJ9122;незаети площадки;Бяла;Byala;Бяла;град;Byala;town;Русе;Ruse;7603;25.738468;43.460242;БЯЛАБЯЛА
4989;MJ0182;незаети площадки;Две могили;Dve mogili;Баниска;село;Baniska;village;Русе;Ruse;2587;25.903232;43.457778;БАНИСКАДВЕМОГИЛИ
4990;MJ1142;незаети площадки;Две могили;Dve mogili;Помен;село;Pomen;village;Русе;Ruse;57488;25.98107;43.46605;ПОМЕНДВЕМОГИЛИ
4991;MJ2162;незаети площадки;Опака;Opaka;Крепча;село;Krepcha;village;Търговище;Targovishte;39671;26.135153;43.483636;КРЕПЧАОПАКА
4992;MJ4142;незаети площадки;Попово;Popovo;Помощица;село;Pomoshtitsa;village;Търговище;Targovishte;57501;26.333476;43.471209;ПОМОЩИЦАПОПОВО
4993;MJ6192;незаети площадки;Лозница;Loznitza;Каменар;село;Kamenar;village;Разград;Razgrad;35715;26.628962;43.467092;КАМЕНАРЛОЗНИЦА
4994;MJ8162;незаети площадки;Венец;Venetz;Боян;село;Boyan;village;Шумен;Shumen;5966;26.840255;43.481797;БОЯНВЕНЕЦ
4995;NJ0152;незаети площадки;Хитрино;Hitrino;Живково;село;Zhivkovo;village;Шумен;Shumen;29341;27.019541;43.44379;ЖИВКОВОХИТРИНО
4996;NJ2122;незаети площадки;Нови пазар;Novi pazar;Мировци;село;Mirovtsi;village;Шумен;Shumen;48386;27.237587;43.448689;МИРОВЦИНОВИПАЗАР
4997;NJ5182;незаети площадки;Аксаково;Aksakovo;Ботево;село;Botevo;village;Варна;Varna;5829;27.717871;43.430222;БОТЕВОАКСАКОВО
4998;NJ7132;незаети площадки;Добрич-селска;Dobrich-selska;Славеево;село;Slaveevo;village;Добрич;Dobrich;66946;27.918807;43.475649;СЛАВЕЕВОДОБРИЧ-СЕЛСКА
4999;NJ8152;незаети площадки;Балчик;Balchik;Ляхово;село;Lyahovo;village;Добрич;Dobrich;44882;28.042177;43.426989;ЛЯХОВОБАЛЧИК
5000;NJ8192;незаети площадки;Балчик;Balchik;Стражица;село;Strazhitsa;village;Добрич;Dobrich;69643;28.101026;43.445022;СТРАЖИЦАБАЛЧИК
5001;NJ9112;незаети площадки;Балчик;Balchik;Стражица;село;Strazhitsa;village;Добрич;Dobrich;69643;28.101026;43.445022;СТРАЖИЦАБАЛЧИК
5002;KJ6183;незаети площадки;Кнежа;Knezha;Бреница;село;Brenitsa;village;Плевен;Pleven;6375;24.132036;43.431537;БРЕНИЦАКНЕЖА
5003;KJ7153;незаети площадки;Кнежа;Knezha;Бреница;село;Brenitsa;village;Плевен;Pleven;6375;24.132036;43.431537;БРЕНИЦАКНЕЖА
5004;KJ8163;незаети площадки;Долни Дъбник;Dolni Dabnik;Долни Дъбник;град;Dolni Dabnik;town;Плевен;Pleven;22407;24.44024;43.408945;ДОЛНИДЪБНИКДОЛНИДЪБНИК
5005;KJ9113;незаети площадки;Долна Митрополия;Dolna Mitropolia;Горна Митрополия;село;Gorna Mitropoliya;village;Плевен;Pleven;16345;24.461066;43.461768;ГОРНАМИТРОПОЛИЯДОЛНАМИТРОПОЛИЯ
5006;LJ1173;незаети площадки;Плевен;Pleven;Коиловци;село;Koilovtsi;village;Плевен;Pleven;37856;24.765289;43.484818;КОИЛОВЦИПЛЕВЕН
5007;LJ2133;незаети площадки;Плевен;Pleven;Славяново;град;Slavyanovo;town;Плевен;Pleven;67088;24.872198;43.465194;СЛАВЯНОВОПЛЕВЕН
5008;MJ0103;незаети площадки;Бяла;Byala;Бяла;град;Byala;town;Варна;Varna;7598;27.885094;42.876073;БЯЛАБЯЛА
5009;MJ2173;незаети площадки;Опака;Opaka;Крепча;село;Krepcha;village;Търговище;Targovishte;39671;26.135153;43.483636;КРЕПЧАОПАКА
5010;MJ3113;незаети площадки;Опака;Opaka;Крепча;село;Krepcha;village;Търговище;Targovishte;39671;26.135153;43.483636;КРЕПЧАОПАКА
5011;MJ3123;незаети площадки;Опака;Opaka;Опака;град;Opaka;town;Търговище;Targovishte;53552;26.173647;43.447386;ОПАКАОПАКА
5012;MJ3173;незаети площадки;Опака;Opaka;Опака;град;Opaka;town;Търговище;Targovishte;53552;26.173647;43.447386;ОПАКАОПАКА
5013;MJ4163;незаети площадки;Попово;Popovo;Помощица;село;Pomoshtitsa;village;Търговище;Targovishte;57501;26.333476;43.471209;ПОМОЩИЦАПОПОВО
5014;MJ7123;незаети площадки;Лозница;Loznitza;Каменар;село;Kamenar;village;Разград;Razgrad;35715;26.628962;43.467092;КАМЕНАРЛОЗНИЦА
5015;NJ1143;незаети площадки;Никола Козлево;Nikola Kozlevo;Църквица;село;Tsarkvitsa;village;Шумен;Shumen;78656;27.180911;43.479151;ЦЪРКВИЦАНИКОЛАКОЗЛЕВО
5016;NJ3143;незаети площадки;Вълчи дол;Valchi dol;Караманите;село;Karamanite;village;Варна;Varna;36302;27.478356;43.486257;КАРАМАНИТЕВЪЛЧИДОЛ
5017;NJ4123;незаети площадки;Вълчи дол;Valchi dol;Брестак;село;Brestak;village;Варна;Varna;6416;27.539477;43.459185;БРЕСТАКВЪЛЧИДОЛ
5018;NJ4193;незаети площадки;Вълчи дол;Valchi dol;Генерал Киселово;село;General Kiselovo;village;Варна;Varna;14667;27.599349;43.461921;ГЕНЕРАЛКИСЕЛОВОВЪЛЧИДОЛ
5019;NJ8133;незаети площадки;Балчик;Balchik;Карвуна;село;Karvuna;village;Добрич;Dobrich;36453;28.02399;43.474199;КАРВУНАБАЛЧИК
5020;KJ6134;незаети площадки;Бяла Слатина;Byala Slatina;Търнак;село;Tarnak;village;Враца;Vratza;73660;24.021942;43.447278;ТЪРНАКБЯЛАСЛАТИНА
5021;KJ8144;незаети площадки;Долни Дъбник;Dolni Dabnik;Долни Дъбник;град;Dolni Dabnik;town;Плевен;Pleven;22407;24.44024;43.408945;ДОЛНИДЪБНИКДОЛНИДЪБНИК
5022;LJ4164;незаети площадки;Левски;Levski;Българене;село;Balgarene;village;Плевен;Pleven;7274;25.075828;43.439964;БЪЛГАРЕНЕЛЕВСКИ
5023;LJ9174;незаети площадки;Бяла;Byala;Бяла;град;Byala;town;Русе;Ruse;7603;25.738468;43.460242;БЯЛАБЯЛА
5024;MJ0104;незаети площадки;Бяла;Byala;Бяла;град;Byala;town;Варна;Varna;7598;27.885094;42.876073;БЯЛАБЯЛА
5025;MJ5114;незаети площадки;Разград;Razgrad;Благоево;село;Blagoevo;village;Разград;Razgrad;4296;26.399805;43.454352;БЛАГОЕВОРАЗГРАД
5026;MJ7134;незаети площадки;Самуил;Samuil;Желязковец;село;Zhelyazkovets;village;Разград;Razgrad;29218;26.692943;43.51321;ЖЕЛЯЗКОВЕЦСАМУИЛ
5027;MJ8164;незаети площадки;Венец;Venetz;Боян;село;Boyan;village;Шумен;Shumen;5966;26.840255;43.481797;БОЯНВЕНЕЦ
5028;NJ0154;незаети площадки;Хитрино;Hitrino;Живково;село;Zhivkovo;village;Шумен;Shumen;29341;27.019541;43.44379;ЖИВКОВОХИТРИНО
5029;NJ1114;незаети площадки;Нови пазар;Novi pazar;Войвода;село;Voyvoda;village;Шумен;Shumen;11819;27.12534;43.459553;ВОЙВОДАНОВИПАЗАР
5030;NJ1144;незаети площадки;Никола Козлево;Nikola Kozlevo;Църквица;село;Tsarkvitsa;village;Шумен;Shumen;78656;27.180911;43.479151;ЦЪРКВИЦАНИКОЛАКОЗЛЕВО
5031;NJ5114;незаети площадки;Вълчи дол;Valchi dol;Генерал Киселово;село;General Kiselovo;village;Варна;Varna;14667;27.599349;43.461921;ГЕНЕРАЛКИСЕЛОВОВЪЛЧИДОЛ
5032;NJ5194;незаети площадки;Добрич-селска;Dobrich-selska;Дончево;село;Donchevo;village;Добрич;Dobrich;22988;27.768289;43.519931;ДОНЧЕВОДОБРИЧ-СЕЛСКА
5033;NJ9124;незаети площадки;Балчик;Balchik;Балчик;град;Balchik;town;Добрич;Dobrich;2508;28.166152;43.410166;БАЛЧИКБАЛЧИК
5034;PJ0164;незаети площадки;Каварна;Kavarna;Селце;село;Seltse;village;Добрич;Dobrich;66113;28.290532;43.453381;СЕЛЦЕКАВАРНА
5035;PJ1144;незаети площадки;Каварна;Kavarna;Хаджи Димитър;село;Hadzhi Dimitar;village;Добрич;Dobrich;77044;28.443478;43.473394;ХАДЖИДИМИТЪРКАВАРНА
5036;PJ1174;незаети площадки;Каварна;Kavarna;Хаджи Димитър;село;Hadzhi Dimitar;village;Добрич;Dobrich;77044;28.443478;43.473394;ХАДЖИДИМИТЪРКАВАРНА
5037;PJ1194;незаети площадки;Каварна;Kavarna;Хаджи Димитър;село;Hadzhi Dimitar;village;Добрич;Dobrich;77044;28.443478;43.473394;ХАДЖИДИМИТЪРКАВАРНА
5038;KJ5185;незаети площадки;Бяла Слатина;Byala Slatina;Търнак;село;Tarnak;village;Враца;Vratza;73660;24.021942;43.447278;ТЪРНАКБЯЛАСЛАТИНА
5039;KJ7105;незаети площадки;Кнежа;Knezha;Бреница;село;Brenitsa;village;Плевен;Pleven;6375;24.132036;43.431537;БРЕНИЦАКНЕЖА
5040;KJ7165;незаети площадки;Кнежа;Knezha;Бреница;село;Brenitsa;village;Плевен;Pleven;6375;24.132036;43.431537;БРЕНИЦАКНЕЖА
5041;LJ0135;незаети площадки;Долна Митрополия;Dolna Mitropolia;Биволаре;село;Bivolare;village;Плевен;Pleven;3993;24.560095;43.488306;БИВОЛАРЕДОЛНАМИТРОПОЛИЯ
5042;LJ0175;незаети площадки;Плевен;Pleven;Буковлък;село;Bukovlak;village;Плевен;Pleven;6999;24.61564;43.443854;БУКОВЛЪКПЛЕВЕН
5043;LJ2105;незаети площадки;Плевен;Pleven;Коиловци;село;Koilovtsi;village;Плевен;Pleven;37856;24.765289;43.484818;КОИЛОВЦИПЛЕВЕН
5044;LJ6105;незаети площадки;Свищов;Svishtov;Драгомирово;село;Dragomirovo;village;ВеликоТърново;VelikoTarnovo;23431;25.249127;43.523497;ДРАГОМИРОВОСВИЩОВ
5045;LJ8135;незаети площадки;Бяла;Byala;Босилковци;село;Bosilkovtsi;village;Русе;Ruse;5743;25.590548;43.474669;БОСИЛКОВЦИБЯЛА
5046;LJ9145;незаети площадки;Бяла;Byala;Бяла;град;Byala;town;Русе;Ruse;7603;25.738468;43.460242;БЯЛАБЯЛА
5047;MJ5135;незаети площадки;Разград;Razgrad;Благоево;село;Blagoevo;village;Разград;Razgrad;4296;26.399805;43.454352;БЛАГОЕВОРАЗГРАД
5048;MJ5155;незаети площадки;Разград;Razgrad;Благоево;село;Blagoevo;village;Разград;Razgrad;4296;26.399805;43.454352;БЛАГОЕВОРАЗГРАД
5049;MJ6145;незаети площадки;Разград;Razgrad;Пороище;село;Poroishte;village;Разград;Razgrad;59416;26.578779;43.490096;ПОРОИЩЕРАЗГРАД
5050;MJ8125;незаети площадки;Самуил;Samuil;Кривица;село;Krivitsa;village;Разград;Razgrad;39815;26.788347;43.51241;КРИВИЦАСАМУИЛ
5051;MJ9145;незаети площадки;Хитрино;Hitrino;Близнаци;село;Bliznatsi;village;Шумен;Shumen;4430;26.947985;43.472709;БЛИЗНАЦИХИТРИНО
5052;NJ0175;незаети площадки;Каолиново;Kaolinovo;Лиси връх;село;Lisi vrah;village;Шумен;Shumen;43846;27.096586;43.500845;ЛИСИВРЪХКАОЛИНОВО
5053;NJ2115;незаети площадки;Никола Козлево;Nikola Kozlevo;Красен дол;село;Krasen dol;village;Шумен;Shumen;39548;27.266454;43.504547;КРАСЕНДОЛНИКОЛАКОЗЛЕВО
5054;NJ2125;незаети площадки;Никола Козлево;Nikola Kozlevo;Красен дол;село;Krasen dol;village;Шумен;Shumen;39548;27.266454;43.504547;КРАСЕНДОЛНИКОЛАКОЗЛЕВО
5055;NJ6185;незаети площадки;Добрич-селска;Dobrich-selska;Стефаново;село;Stefanovo;village;Добрич;Dobrich;69242;27.857572;43.495649;СТЕФАНОВОДОБРИЧ-СЕЛСКА
