IME;UTMname;UTMfullNam;Index_1km;UTMNameFul;Status;X_1;Y_1;X_2;Y_2;X_3;Y_3;X_4;Y_4
90;KG;KG90;15;KG9015;незаети площадки;24.50529245;41.56962843;24.49330967;41.56936765;24.49296152;41.57836636;24.50494596;41.57862721
90;KG;KG90;73;KG9073;незаети площадки;24.57786498;41.55316827;24.56588459;41.55291514;24.56554671;41.56191436;24.57752876;41.56216757
90;KG;KG90;75;KG9075;незаети площадки;24.57719238;41.57116685;24.56520867;41.57091356;24.56487048;41.57991275;24.57685585;41.58016611
90;KG;KG90;81;KG9081;незаети площадки;24.5905142;41.53542134;24.57853697;41.53516962;24.57820105;41.54416895;24.59017994;41.54442075
90;KG;KG90;95;KG9095;незаети площадки;24.60116026;41.57166967;24.58917624;41.57141888;24.58884137;41.58041823;24.60082705;41.5806691
91;KG;KG91;37;KG9137;незаети площадки;24.5251301;41.67813247;24.51312703;41.67787322;24.51278032;41.68687189;24.52478505;41.68713122
91;KG;KG91;47;KG9147;незаети площадки;24.53713332;41.67839047;24.5251301;41.67813247;24.52478505;41.68713122;24.53678994;41.6873893
91;KG;KG91;49;KG9149;незаети площадки;24.5364464;41.69638811;24.52443984;41.69612995;24.52409448;41.70512866;24.53610271;41.7053869
91;KG;KG91;77;KG9177;незаети площадки;24.57314391;41.67915695;24.56114022;41.67890271;24.56080018;41.6879017;24.57280554;41.68815602
91;KG;KG91;91;KG9191;незаети площадки;24.59915874;41.62566597;24.58716474;41.62541471;24.58682896;41.63441395;24.59882462;41.63466529
92;KG;KG92;0;KG9200;незаети площадки;24.48807074;41.70434642;24.47606314;41.70408316;24.47571093;41.71308153;24.4877202;41.71334487
92;KG;KG92;1;KG9201;незаети площадки;24.4877202;41.71334487;24.47571093;41.71308153;24.47535857;41.72207988;24.48736951;41.7223433
92;KG;KG92;7;KG9207;незаети площадки;24.48561363;41.76733523;24.47359432;41.7670714;24.47324099;41.77606965;24.48526198;41.77633357
92;KG;KG92;18;KG9218;незаети площадки;24.49728313;41.77659623;24.48526198;41.77633357;24.48491017;41.78533189;24.49693299;41.78559463
92;KG;KG92;37;KG9237;незаети площадки;24.52167253;41.7681192;24.50965274;41.76785913;24.50930444;41.77685763;24.5213259;41.77711778
93;KG;KG93;13;KG9313;незаети площадки;24.49553085;41.82158807;24.48350131;41.821325;24.48314869;41.83032324;24.49517991;41.83058639
93;KG;KG93;31;KG9331;незаети площадки;24.52028508;41.80411343;24.50825858;41.80385304;24.50790965;41.81285147;24.51993783;41.81311194
93;KG;KG93;47;KG9347;незаети площадки;24.53023592;41.8583639;24.51819917;41.85810428;24.51785097;41.8671027;24.5298894;41.8673624
93;KG;KG93;71;KG9371;незаети площадки;24.56839266;41.80514242;24.55636553;41.80488706;24.55602332;41.81388582;24.56805213;41.81414126
93;KG;KG93;74;KG9374;незаети площадки;24.56737059;41.83213889;24.55533842;41.83188329;24.55499573;41.840882;24.56702959;41.84113768
94;KG;KG94;12;KG9412;незаети площадки;24.49236667;41.90257235;24.48032197;41.90230853;24.4799679;41.91130662;24.49201429;41.91157052
94;KG;KG94;14;KG9414;незаети площадки;24.49166175;41.92056867;24.47961367;41.92030469;24.47925929;41.92930274;24.49130906;41.92956681
94;KG;KG94;17;KG9417;незаети площадки;24.49060318;41.94756303;24.47855003;41.9472988;24.47819515;41.95629681;24.49025;41.95656112
94;KG;KG94;19;KG9419;незаети площадки;24.48989665;41.96555919;24.47784012;41.96529479;24.47748492;41.97429276;24.48954315;41.97455724
94;KG;KG94;22;KG9422;незаети площадки;24.50441153;41.9028349;24.49236667;41.90257235;24.49201429;41.91157052;24.50406084;41.91183316
95;KG;KG95;14;KG9514;незаети площадки;24.48812752;42.0105493;24.47606251;42.01028448;24.4757065;42.01928237;24.48777321;42.01954727
95;KG;KG95;22;KG9522;незаети площадки;24.50089744;41.99281668;24.48883566;41.9925533;24.48848167;42.00155131;24.50054514;42.00181477
95;KG;KG95;40;KG9540;незаети площадки;24.5257188;41.9753431;24.51366009;41.97508241;24.51330981;41.98408061;24.52537022;41.98434138
95;KG;KG95;49;KG9549;незаети площадки;24.52257584;42.05632706;24.51050185;42.05606564;24.51015013;42.06506369;24.52222582;42.0653252
95;KG;KG95;96;KG9596;незаети площадки;24.58397175;42.03061942;24.57190207;42.03036458;24.57155933;42.03936309;24.58363071;42.03961801
96;KG;KG96;1;KG9601;незаети площадки;24.47356704;42.07326935;24.46149029;42.07300269;24.46113144;42.08200037;24.47320989;42.08226712
96;KG;KG96;30;KG9630;незаети площадки;24.51015013;42.06506369;24.4980746;42.06480092;24.49772102;42.07379887;24.50979825;42.07406173
96;KG;KG96;31;KG9631;незаети площадки;24.50979825;42.07406173;24.49772102;42.07379887;24.49736728;42.08279681;24.50944621;42.08305975
96;KG;KG96;34;KG9634;незаети площадки;24.50874165;42.10105574;24.49665931;42.10079263;24.49630508;42.10979052;24.50838913;42.11005371
96;KG;KG96;63;KG9663;незаети площадки;24.54533689;42.09283919;24.53325577;42.09257998;24.53290682;42.10157813;24.54498965;42.10183742
97;KG;KG97;7;KG9707;незаети площадки;24.46783306;42.2172317;24.45572898;42.21696369;24.4553675;42.22596112;24.4674733;42.22622921
97;KG;KG97;37;KG9737;незаети площадки;24.5041463;42.21802806;24.49204172;42.21776388;24.49168539;42.22676156;24.50379168;42.22702582
97;KG;KG97;58;KG9758;незаети площадки;24.52800474;42.22755051;24.51589813;42.2272888;24.51554506;42.23628662;24.52765339;42.23654841
97;KG;KG97;76;KG9776;незаети площадки;24.55291381;42.21007392;24.54081031;42.20981492;24.54046099;42.21881294;24.55256621;42.21907202
97;KG;KG97;98;KG9798;незаети площадки;24.5764328;42.22858458;24.56432554;42.22832798;24.56397935;42.23732612;24.57608831;42.23758281
98;KG;KG98;8;KG9808;незаети площадки;24.46386657;42.31620334;24.45174357;42.31593441;24.45138027;42.32493165;24.46350499;42.32520067
98;KG;KG98;20;KG9820;незаети площадки;24.49097223;42.24475685;24.47886266;42.24449115;24.47850412;42.25348869;24.4906154;42.25375447
98;KG;KG98;69;KG9869;незаети площадки;24.53625674;42.32678786;24.52413104;42.32652653;24.52377792;42.33552425;24.53590535;42.33578567
98;KG;KG98;86;KG9886;незаети площадки;24.56155151;42.30031269;24.54943066;42.30005416;24.54908147;42.3090521;24.56120404;42.3093107
98;KG;KG98;93;KG9893;незаети площадки;24.5747088;42.27357555;24.56259296;42.27331854;24.56224597;42.28231661;24.57436353;42.28257369
99;KG;KG99;28;KG9928;незаети площадки;24.48452434;42.40671151;24.47238374;42.4064443;24.47202223;42.41544154;24.48416457;42.41570884
99;KG;KG99;59;KG9959;незаети площадки;24.52059255;42.416503;24.50844972;42.41623956;24.50809325;42.42523703;24.52023781;42.42550055
99;KG;KG99;69;KG9969;незаети площадки;24.53273553;42.41676515;24.52059255;42.416503;24.52023781;42.42550055;24.53238252;42.42576278
99;KG;KG99;70;KG9970;незаети площадки;24.54803293;42.3360458;24.53590535;42.33578567;24.53555379;42.34478345;24.5476831;42.34504367
50;KH;KH50;49;KH5049;незаети площадки;24.01861303;42.49458669;24.00646022;42.49426962;24.00603081;42.50326319;24.01818536;42.50358035
50;KH;KH50;56;KH5056;незаети площадки;24.03204267;42.46792107;24.01989487;42.46760559;24.01946778;42.4765993;24.03161732;42.47691489
50;KH;KH50;65;KH5065;незаети площадки;24.04461409;42.45924133;24.03246782;42.45892723;24.03204267;42.46792107;24.04419067;42.46823526
50;KH;KH50;76;KH5076;незаети площадки;24.05633886;42.46854817;24.04419067;42.46823526;24.04376705;42.47722918;24.05591698;42.47754219
50;KH;KH50;88;KH5088;незаети площадки;24.06764676;42.486848;24.05549491;42.48653618;24.05507264;42.49553016;24.06722623;42.49584208
51;KH;KH51;41;KH5141;незаети площадки;24.0177575;42.512574;24.00560121;42.51225674;24.00517141;42.52125027;24.01732944;42.52156763
51;KH;KH51;75;KH5175;незаети площадки;24.05253499;42.54949367;24.04037115;42.54917987;24.03994579;42.55817363;24.05211137;42.55848752
51;KH;KH51;93;KH5193;незаети площадки;24.07770293;42.53212923;24.06554219;42.53181821;24.0651207;42.5408122;24.07728318;42.54112331
52;KH;KH52;51;KH5251;незаети площадки;24.02564195;42.60282648;24.01346804;42.60250951;24.01303802;42.61150296;24.02521367;42.61182003
52;KH;KH52;56;KH5256;незаети площадки;24.02349858;42.64779406;24.01131593;42.6474766;24.01088492;42.65646997;24.02306932;42.65678753
52;KH;KH52;59;KH5259;незаети площадки;24.0222102;42.67477441;24.0100223;42.67445664;24.00959069;42.68344996;24.02178034;42.68376782
53;KH;KH53;51;KH5351;незаети площадки;24.02135029;42.69276121;24.00915888;42.69244325;24.00872688;42.70143653;24.02092004;42.70175459
53;KH;KH53;54;KH5354;незаети площадки;24.02005895;42.71974128;24.00786228;42.71942303;24.00742968;42.72841625;24.01962811;42.72873461
53;KH;KH53;55;KH5355;незаети площадки;24.01962811;42.72873461;24.00742968;42.72841625;24.00699688;42.73740946;24.01919707;42.73772791
53;KH;KH53;59;KH5359;незаети площадки;24.01790277;42.76470772;24.0056973;42.76438897;24.00526371;42.7733821;24.01747093;42.77370096
53;KH;KH53;69;KH5369;незаети площадки;24.03010843;42.76502518;24.01790277;42.76470772;24.01747093;42.77370096;24.02967836;42.77401851
54;KH;KH54;54;KH5454;незаети площадки;24.01574162;42.80967372;24.00352734;42.80935446;24.00309275;42.81834751;24.0153088;42.81866687
54;KH;KH54;68;KH5468;незаети площадки;24.02623068;42.84596455;24.01400913;42.8456462;24.01357551;42.85463927;24.02579883;42.85495772
54;KH;KH54;79;KH5479;незаети площадки;24.03802234;42.85527487;24.02579883;42.85495772;24.02536678;42.86395088;24.03759206;42.86426813
54;KH;KH54;84;KH5484;незаети площадки;24.05238565;42.81062368;24.04017078;42.81030833;24.03974148;42.81930167;24.05195812;42.81961712
54;KH;KH54;87;KH5487;незаети площадки;24.05110248;42.83760395;24.0388823;42.83728831;24.03845242;42.8462816;24.05067436;42.84659735
55;KH;KH55;64;KH5564;незаети площадки;24.02363659;42.89992333;24.01140442;42.89960438;24.01096961;42.90859735;24.02320355;42.9089164
55;KH;KH55;66;KH5566;незаети площадки;24.0227703;42.91790945;24.01053459;42.9175903;24.01009937;42.92658323;24.02233686;42.92690248
55;KH;KH55;73;KH5573;незаети площадки;24.03630003;42.89124779;24.02406944;42.89093024;24.02363659;42.89992333;24.03586895;42.90024098
55;KH;KH55;97;KH5597;незаети площадки;24.05905052;42.92785239;24.04681244;42.92753706;24.04638235;42.93653028;24.05862221;42.93684571
56;KH;KH56;71;KH5671;незаети площадки;24.0328459;42.96319278;24.0206011;42.96287444;24.02016666;42.97186738;24.03241323;42.97218583
56;KH;KH56;77;KH5677;незаети площадки;24.03024695;43.01715078;24.01799147;43.01683184;24.01755582;43.02582468;24.02981309;43.02614372
56;KH;KH56;93;KH5693;незаети площадки;24.05647768;42.98181201;24.04422893;42.98149608;24.04379765;42.99048919;24.05604819;42.99080521
56;KH;KH56;99;KH5699;незаети площадки;24.05389774;43.03577098;24.04163829;43.03545447;24.04120582;43.04444747;24.05346705;43.04476408
57;KH;KH57;76;KH5776;незаети площадки;24.02633504;43.09808658;24.01406348;43.09776675;24.01362603;43.10675942;24.02589939;43.10707936
57;KH;KH57;87;KH5787;незаети площадки;24.03817295;43.10739798;24.02589939;43.10707936;24.02546353;43.11607212;24.03773888;43.11639084
57;KH;KH57;90;KH5790;незаети площадки;24.05346705;43.04476408;24.04120582;43.04444747;24.04077315;43.05344045;24.05303617;43.05375716
57;KH;KH57;95;KH5795;незаети площадки;24.05131066;43.08972932;24.03904048;43.08941221;24.03860681;43.0984051;24.05087878;43.09872231
58;KH;KH58;60;KH5860;незаети площадки;24.01231247;43.13373735;24.00003394;43.1334158;24;43.14241897;24.01187422;43.14272996
58;KH;KH58;77;KH5877;незаети площадки;24.02153176;43.19700617;24.00924045;43.19668523;24.00880078;43.20567771;24.02109389;43.20599875
58;KH;KH58;81;KH5881;незаети площадки;24.03643549;43.14336932;24.02415475;43.1430503;24.02371809;43.15204299;24.03600062;43.15236211
58;KH;KH58;85;KH5885;незаети площадки;24.03469482;43.17934037;24.0224069;43.17902095;24.02196943;43.18801357;24.03425915;43.18833309
58;KH;KH58;97;KH5897;незаети площадки;24.046115;43.19764409;24.03382329;43.19732579;24.03338721;43.20631847;24.04568074;43.20663687
59;KH;KH59;77;KH5977;незаети площадки;24.01714397;43.2869312;24.00483461;43.28660926;24.00439291;43.29560156;24.01670407;43.29592361
59;KH;KH59;98;KH5998;незаети площадки;24.04132702;43.29656372;24.02901544;43.29624433;24.02857716;43.30523681;24.04089054;43.30555631
60;KH;KH60;51;KH6051;незаети площадки;24.15556845;42.42603099;24.1434274;42.42572884;24.1430186;42.43472362;24.15516138;42.43502586
60;KH;KH60;56;KH6056;незаети площадки;24.15353127;42.47100517;24.14138155;42.47070254;24.14097182;42.47969723;24.15312327;42.47999995
60;KH;KH60;58;KH6058;незаети площадки;24.15271509;42.48899471;24.1405619;42.4886919;24.1401518;42.49768656;24.15230672;42.49798946
60;KH;KH60;63;KH6063;незаети площадки;24.16689883;42.44432177;24.15475413;42.44402071;24.1543467;42.45301555;24.16649313;42.4533167
60;KH;KH60;89;KH6089;незаети площадки;24.18877261;42.49889046;24.17661712;42.49859141;24.17621204;42.50758633;24.18836926;42.50788547
61;KH;KH61;18;KH6118;незаети площадки;24.09994172;42.57771862;24.08777189;42.5774097;24.08735292;42.5864038;24.0995245;42.58671282
61;KH;KH61;32;KH6132;незаети площадки;24.1267604;42.52436593;24.11460063;42.52406016;24.1141863;42.53305456;24.1263478;42.53336042
61;KH;KH61;59;KH6159;незаети площадки;24.14821272;42.58793599;24.13604038;42.58763214;24.1356282;42.5966266;24.14780229;42.59693055
61;KH;KH61;75;KH6175;незаети площадки;24.17418386;42.55256067;24.16201812;42.55225978;24.16161018;42.5612545;24.17377766;42.56155549
61;KH;KH61;97;KH6197;незаети площадки;24.19771029;42.57114859;24.18554069;42.57085008;24.18513587;42.57984496;24.19730721;42.58014355
62;KH;KH62;6;KH6206;незаети площадки;24.08441475;42.64936197;24.07223112;42.64905098;24.07180886;42.65804484;24.08399424;42.65835593
62;KH;KH62;9;KH6209;незаети площадки;24.08315264;42.67634378;24.07096376;42.6760325;24.07054092;42.6850263;24.08273155;42.68533769
62;KH;KH62;66;KH6266;незаети площадки;24.1575205;42.65120076;24.14533573;42.65089753;24.14492398;42.65989196;24.1571105;42.66019529
62;KH;KH62;78;KH6278;незаети площадки;24.16888877;42.66949192;24.15670031;42.6691898;24.15628994;42.6781843;24.16848015;42.67848652
62;KH;KH62;85;KH6285;незаети площадки;24.18229691;42.6428086;24.17011352;42.64250805;24.16970545;42.65150269;24.1818906;42.65180333
63;KH;KH63;6;KH6306;незаети площадки;24.08020096;42.73930073;24.06799979;42.73898876;24.06757559;42.74798245;24.07977852;42.74829451
63;KH;KH63;13;KH6313;незаети площадки;24.09366322;42.71262967;24.08146713;42.71231929;24.08104527;42.72131312;24.09324311;42.7216236
63;KH;KH63;20;KH6320;незаети площадки;24.1071134;42.68595657;24.09492238;42.68564777;24.09450285;42.69464176;24.10669562;42.69495064
63;KH;KH63;22;KH6322;незаети площадки;24.10627766;42.70394471;24.09408313;42.70363572;24.09366322;42.71262967;24.1058595;42.71293875
63;KH;KH63;74;KH6374;незаети площадки;24.16643422;42.72345921;24.15423523;42.72315652;24.15382372;42.73215091;24.16602447;42.73245369
